,code,score,ranking,ra,dec,lens_spec_z,lens_cw_photo_z_med,lens_cw_stmass_med,einstein_radius,F115W_lens_magnitude_ab,F150W_lens_magnitude_ab,F277W_lens_magnitude_ab,F444W_lens_magnitude_ab,F115W_source_magnitude_ab,F150W_source_magnitude_ab,F277W_source_magnitude_ab,F444W_source_magnitude_ab,F115W_magnification,F150W_magnification,F277W_magnification,F444W_magnification
253,COSJ095946+015749,S03,ABUXXX,149.94309356704738,1.963865223969077,-99.0,1.9252,10.85001,0.8381913948350608,21.44491803200738,20.6770815734017,18.554408833161723,18.305418435618158,24.38585305601461,24.14223708464813,23.65810109768401,23.15868935318325,3.908642301248661,2.316295794351264,3.315948140437694,3.8662550168446357
254,COSJ095945+023622,S03,ABUXXX,149.93798426848807,2.6062717932242103,0.3445772528648376,0.34,11.19915,0.4018357954972808,16.870667218417303,16.499277749465065,14.930934536403221,15.741492536285296,22.048115104353464,21.43055727031659,21.581494987720895,22.860993171780077,1.4947774656272657,1.6590611121657648,1.735106931879657,1.5151452553986384
255,COSJ095942+015628,S03,ABUXXX,149.92718432408307,1.9412187403393795,1.801699995994568,1.4239,9.52327,0.18050353296828367,22.97073142391635,22.51926528123557,19.92935775724954,19.56319598105246,23.1547232955296,22.893934056225202,21.805734086656145,21.711827853053986,2.292075823148171,2.0018239990205293,2.052480814547738,1.9798216058154778
256,COSJ095941+023306,S03,ABUXXX,149.924448642313,2.551688021725601,0.8440999984741211,0.861,9.41946,0.43202608364949946,22.17798026040684,22.009227665632586,20.226779770286516,20.5198051458646,25.71760925377932,25.079312704458413,24.188813851890284,24.346799941926246,1.894748235624677,1.7154589415158352,2.1799330069814453,2.273880419951945
257,COSJ095924+021345,S03,ABUXXX,149.85042820045126,2.2291862475021915,1.1857000589370728,1.0375,9.56421,0.37312059837385003,22.851663841683575,22.589015248085698,20.503086778755264,20.569093999619305,23.996531193389806,23.697784977598587,24.215350886304503,23.578181176321362,4.71461874141064,3.9413893299561833,5.471649761032437,5.197165647329148
258,COSJ095920+022515,S03,ABUXXX,149.83626594721412,2.4209986598703006,0.7275999784469604,0.7397,10.49991,,,,,,,,,,,,,
259,COSJ095912+020656,S03,ABUXXX,149.80153864742067,2.115562608721852,0.3529999852180481,0.3336,9.60024,0.773973130643344,20.127581552793202,19.91628169514763,18.057567853040133,18.212420939429045,23.784085558971828,23.397412466500448,22.870909037224465,23.507204997805726,3.322318089289191,4.079433117031991,3.9857707904027078,3.5022684874943764
260,COSJ100128+022544,S03,ABUUXX,150.36908680985198,2.4290535352667684,nan,2.5326,10.30184,0.41234225939489666,23.440733654895794,23.517743004659934,20.481079462728758,19.580524456181198,inf,26.586678195103197,24.145118389187267,23.218065449167188,nan,3.7800746190297176,4.767771495698217,3.706619439667326
261,COSJ100128+021951,S03,ABUUXX,150.367951376455,2.3311008967274365,,,,0.34396335465770256,,20.77584294888002,18.618308941398226,18.721168119017833,,24.358301258496795,22.03059624946234,22.61645182563054,,3.189032637521609,4.18148316558521,3.1874134656888296
262,COSJ100124+021640,S03,ABUUXX,150.35247879431515,2.27784534412658,0.6254000067710876,0.6101,10.29593,0.32034869278795675,20.35429398921058,19.982559078607057,17.860468311934824,18.633920550952155,23.409466929224234,22.99649390018471,22.888087949975958,22.698659457935427,2.1766221191523263,2.1539521387842613,1.8594108452671514,1.849456320530677
263,COSJ100050+014728,S03,ABUUXX,150.21037885114578,1.7912765259488008,0.3091388642787933,0.2951,11.24375,1.5061293460906113,16.841613488793215,16.47678372324178,14.921062517616441,15.615549674625857,22.812112425625,22.247301615353827,20.698199285012098,21.244982554016165,4.205291950516465,4.264566221274668,4.410725800756251,4.491931138805937
264,COSJ100045+022738,S03,ABUUXX,150.18920857296774,2.460604962900517,-99.0,2.1823,11.15063,0.9375487536318807,22.431786259968742,21.21169765911126,18.459041399408648,17.95678422983044,25.44137250334816,25.895433026205737,23.769160270493003,24.157841749568178,1.564041623968501,2.1194173085609394,3.241078679524674,2.768342978828554
265,COSJ100033+015709,S03,ABUUXX,150.13769856941934,1.952645111747908,-99.0,1.3528,9.99989,0.3150991966614247,22.568102156336668,22.317961344201734,20.18632764602563,20.108871967481353,24.20932722646103,23.65708396080637,23.395046266906654,22.960178206381666,4.277711722965135,3.4290359312968666,4.977718333652271,5.31889431680352
266,COSJ100002+020932,S03,ABUUXX,150.01195261501684,2.1589624208066436,0.388700008392334,0.3905,10.464,0.888394634993806,18.999037209135572,18.641076822576693,17.004293329068027,17.591764328130274,24.2802555840559,23.988649214230353,22.174098627448622,23.774123496803075,3.20096685870004,3.1700152573876825,3.172752419438592,3.0214377152473593
267,COSJ095959+023649,S03,ABUUXX,149.99915247594046,2.6136627670999495,0.6581000089645386,0.6695,9.51007,0.6101836290730318,21.47329138240414,21.29081314981829,19.36766326511944,19.86456011757094,25.322866154999478,25.31734777604833,24.21002506315188,24.463932398090954,4.3162528118836745,3.7964340245125876,5.196482709602831,4.948730977644646
268,COSJ095948+022017,S03,ABUUXX,149.95038102615274,2.3382822113532598,-99.0,1.3223,10.69998,0.4825184659610384,21.569040296829645,21.16610330425533,18.736531279360914,18.52626731557518,24.95653435573756,24.13074328560424,23.45483432284094,22.994579493062623,3.1117523859484764,3.328545491120813,3.315302437987751,3.3027689556314472
269,COSJ095942+022136,S03,ABUUXX,149.92691494676248,2.360024653096449,-99.0,1.4429,10.8,0.4739894045112397,21.619780344633032,21.02374764646231,18.624142298723633,18.45627680782271,24.83686176218734,24.20760640187963,21.643617508998332,20.937264519001083,3.140771891672336,3.283113220326628,3.037702638618314,2.5014824845132266
270,COSJ095941+020259,S03,ABUUXX,149.92496088114615,2.04974390146173,1.067399978637695,1.071,10.3239,0.24928828217562402,21.489068956242967,20.908851337985162,18.84209540059237,18.894721174655317,22.01629406959055,22.319317111905175,21.879056149305725,21.310274442844282,2.140415215461446,1.9686910226335437,2.1593977003243725,2.0747008814554544
271,COSJ095938+022213,S03,ABUUXX,149.91191724243112,2.37033730193209,0.8679999709129333,0.8973,10.89058,1.325741421660069,20.02707675283246,19.49211351852476,16.88987627701344,17.049803436699005,22.090733797566642,21.38286001039698,20.056690305298112,21.36943509451047,4.485258544305195,4.404802569841364,3.921691785053765,3.9497527129413488
272,COSJ100145+022949,S03,ABUUUX,150.4416426920428,2.4969736871322104,-99.0,3.0954,10.80001,1.7255309924469748,23.942696213847704,22.764914518122417,19.848953099090693,19.49487811483135,27.01335418330171,25.87993371313693,24.589668097638807,24.89463570694585,4.539439366216026,5.041301626405596,5.175481495636647,5.3829985325654315
273,COSJ100112+022310,S03,ABUUUX,150.30005948233793,2.3861258760657154,-99.0,2.5704,10.35002,0.34764695713340216,24.728313681825934,23.419406982015904,20.097912349787713,19.087990260486198,25.750185833853276,25.753185621839563,22.77819829574125,22.064617530291947,2.1164869209494017,1.5479901815406705,2.6012264986633395,2.6683978691183703
274,COSJ100110+022157,S03,ABUUUX,150.29278986868093,2.365947950116564,-99.0,1.9157,10.19926,0.3364956529559883,22.80258906345275,22.294652840454937,20.10587850892117,19.754213585265475,24.324789967713876,24.244580444191218,23.807677212124,23.71108475010818,2.8774833660763774,3.190803628276175,3.0607891100607314,3.263601301973325
275,COSJ100028+021710,S03,ABUUUX,150.11738828912775,2.286310805544353,0.942799985408783,0.9321,10.04999,0.42750533179259576,21.303463350147148,21.024699787485467,18.92786130837052,19.247704453105825,23.77452270693307,23.673469817519774,22.295651589624924,22.77083660252081,4.353517224648917,3.303197400265204,3.72896721519994,3.6282332481004365
276,COSJ100027+023137,S03,ABUUUX,150.11620282110258,2.5270355223340806,0.8593000173568726,0.8707,10.43051,0.6170286553269307,,20.355497584835625,18.226393359120344,18.535737095607374,,25.844906343486105,24.614128370378115,24.336991560148807,,2.874784526317632,2.913465106670539,2.932057130658114
277,COSJ095943+022719,S03,ABUUUX,149.93107162246304,2.4554585069422314,0.5666999816894531,0.5386,10.25303,0.2645677165518424,20.527330890966084,20.037051588162456,17.753291540767368,18.331260615791436,22.677816568003543,22.423677592320846,22.402630338177406,22.329771130395713,1.9162781455361013,1.7229498883359302,2.406271486714903,2.4888996439010653
278,COSJ095952+022216,S03,ABUUUU,149.96737551176216,2.37126881055841,-99.0,1.045,9.92894,1.0720855828586109,22.19066709315772,21.561106266321254,19.63519437158036,19.768625791779318,26.67405163843789,26.46879971776223,24.247074657823887,24.691558442380906,7.89893113010227,5.974866500089173,7.8951852041877375,8.321836124156636
279,COSJ095908+020157,S03,ABUUUU,149.78333452857672,2.032603880774133,0.9603000283241272,0.993,10.95037,1.0698296131393108,20.21614045679478,19.733270033079116,17.378025490566664,17.569172440572366,25.305857920775093,24.849202849910426,22.91564492569887,23.175768406695905,7.500551364212808,6.197082562694158,6.008082032961733,5.831453144048373
280,COSJ100031+023300,S02,SSUUXX,150.13021701921647,2.550242874848772,0.2493040412664413,0.2479,10.86531,0.9364686223351557,17.02946531872182,16.732783966902595,15.322030755510037,16.005397279694627,24.57353315447269,23.89064871552575,22.15640341462319,22.744154284472593,1.7626783977179472,1.8463487466871997,2.075074450326824,1.7385932131093071
281,COSJ100021+023600,S02,BSUUXX,150.09066098760584,2.6000061432734984,1.0329993963241575,0.9831,11.03172,0.9003441949683847,19.624876977522508,19.11687853107614,16.664102128111033,16.80873355670846,20.575367279603373,23.65371191136363,22.428729136631038,22.264995714166858,2.679582411662021,2.51084494989236,2.835468840997067,2.3532480217085325
282,COSJ095950+021936,S02,BSUUUX,149.9592762157429,2.3269293444501282,,,,0.7184429303624517,,22.059209090374125,19.64920714404362,19.810343293033377,,24.956673990632645,24.121595160439668,23.807737060698024,,5.1277286136610805,3.2667038188046407,3.206000272318342
283,COSJ100138+023041,S02,BBXXXX,150.40966008294512,2.5116197210761912,0.8708000183105469,0.8719,11.1,0.8801384125949007,19.70002942411545,19.21291819338546,16.66282007544287,16.889388262904085,24.934989317974598,24.496477511716545,22.80676896514295,23.310230977013628,1.897656512030631,1.7377903068251743,1.5644940867221913,1.7836244716881995
284,COSJ100058+015400,S02,BBXXXX,150.2455990058748,1.9001553477097666,-99.0,-99.0,-99.0,0.2308381274920572,23.63140830472876,22.266749418856175,19.950292192712254,19.24679722125303,23.365555066969527,22.704759755095118,21.56384602129834,21.126712751816363,2.2739805233946213,2.057507608350103,2.1935146859961696,1.7394956919191868
285,COSJ100038+023304,S02,BBXXXX,150.16142068207452,2.551387751235134,0.5924999713897705,0.593,10.0427,0.2331807116979397,21.04093625909475,20.64555895130389,18.511707290720235,18.923623977168486,24.399500165270553,23.109108467326095,22.516417317995845,23.443918171599254,2.1653029886934974,1.8591571112358836,1.804314106637215,1.815652422414372
286,COSJ100026+020345,S02,BBXXXX,150.10939026326437,2.062567577588541,0.3192000091075897,0.3102,9.45,0.23000305795709894,19.828883232379823,19.631690061529667,17.934188263142747,18.264573982553145,21.51234715878211,21.612178433263963,20.358982159290704,20.973123146229614,2.170185203559649,2.1257022900683946,2.312915012298647,2.3673589844984484
287,COSJ100146+022109,S02,BBUXXX,150.4457699610595,2.352582443477512,-99.0,0.9949,10.34144,1.2082190956731325,21.2951517480907,21.00849642088566,18.502645616595373,18.406385085422833,36.54443113498533,20.62042428647262,21.80380495156362,22.23738646361105,3.9763685093288967,0.6683866343458328,0.8215121013191309,0.605205156012847
288,COSJ100058+022721,S02,BBUXXX,150.24479288371833,2.455927561309109,0.9100000262260436,0.9094,8.91851,,,,,,,,,,,,,
289,COSJ100046+014924,S02,BBUXXX,150.19179543143238,1.8235517623846533,0.4199999868869781,0.41,9.29935,0.3737866817915413,21.067280850537884,20.75824376105612,18.990624954456425,19.385070248042286,23.587242151906374,24.31242350394689,22.75049947507131,23.27829664542344,1.5907440082881155,2.2253015725818486,2.141375408765698,3.298227959007347
290,COSJ100041+020145,S02,BBUXXX,150.1721183313531,2.0292672822926963,-99.0,1.4144,9.65343,0.7296683979154321,22.475407759778104,22.31974921427462,20.46270678826504,20.363353195702853,26.065371152680893,25.036319194550934,24.280993855333527,24.582470215355084,2.118218478970349,2.4620029566337305,2.9815150249557205,2.832063096902084
291,COSJ100011+023713,S02,BBUXXX,150.04681536343415,2.62039611012451,0.7178000211715698,0.7173,11.20002,0.5093766781676071,19.279755843087745,18.780975637363504,16.48280726330906,17.010819990677227,23.495398812207227,22.91685068476926,21.641754923425403,22.286602520540992,2.776008046576017,2.8588483791859267,3.1759926452423843,3.112515203997363
292,COSJ100005+023753,S02,BBUXXX,150.0220607515733,2.6314435810104086,0.3400000035762787,0.3409,10.5532,0.7738049710827016,18.206553739011625,17.846264558083803,16.17039857807974,16.840752977941463,25.54976824256941,25.119559697303934,23.450001580059794,22.430234292637607,1.8478920132958427,1.9360395608541046,2.080469345051387,1.9868487237528676
293,COSJ100000+022327,S02,BBUXXX,150.0040029034691,2.3909159081470186,-99.0,1.1678,11.05,0.49165017056777105,20.584995176682877,19.96261607329817,17.619974246957554,17.433987338676687,23.893974892993747,23.658798413314496,22.180577833063033,21.784459685002034,2.365410090919314,2.2350304173998876,2.468670239793083,2.284676652970169
294,COSJ095959+020634,S02,BBUXXX,149.99999868029167,2.1094982025277367,-99.0,0.9928,10.20943,0.25875919294611716,21.18929064938486,21.047627239177416,18.719491195490765,18.68778187738095,42.194693897385214,24.43590838928528,24.49241994700906,24.498578162286606,1.975250451405618,1.715321192620243,2.1709955775010963,1.7019291448426779
295,COSJ095949+023301,S02,BBUXXX,149.9562011934396,2.5505368161095765,1.3260999917984009,1.3221,10.02935,0.5316244370129952,21.652680028422466,21.41489455539739,19.56052283568784,19.504766343764864,23.884970314875602,23.497395581674418,23.292511501464375,23.519495062378507,3.85831818574725,2.9668527082357725,6.235153763661502,5.761584159670862
296,COSJ095945+021006,S02,BBUXXX,149.94086467302145,2.1684677236225642,0.7221999764442444,0.691,10.19949,0.33482568696568704,21.286780456202916,20.879145959801694,18.73051253134388,19.379091166492174,22.28121405510885,21.881233904884848,19.998686249148836,20.516281072280965,2.459506931522925,2.481598441044024,2.5464331159273756,2.7123358985116925
297,COSJ095924+022130,S02,BBUXXX,149.85397756884817,2.358575089813184,0.603825032711029,0.6255,10.9,0.8829740945198467,18.165054643633304,17.823855277910912,15.790994973350521,16.479402514195385,23.240842835274833,22.877293266893616,20.69551626820744,20.493297177372007,2.434526747202236,2.4238739458719984,2.6383532263124354,2.960709822789071
298,COSJ095913+015448,S02,BBUXXX,149.80637815465457,1.9134262169217082,-99.0,1.2362,9.91813,,,,,,,,,,,,,
299,COSJ095903+021139,S02,BBUXXX,149.76406963025048,2.1943605393976373,-99.0,2.1698,10.25185,0.32578104178009376,22.75959178583011,22.61349703128921,19.574452415989313,19.18397448398047,23.72004584199576,23.267123747292157,21.966986346614995,22.20054412840127,1.768380834615139,1.9673660858920201,4.179934750490152,4.154259249584398
300,COSJ100138+022126,S02,BBUUXX,150.41147551938508,2.3574143409542825,0.3732286989688873,0.3598,10.50002,0.7601506224235676,18.46548778760933,18.07811988233454,16.219458875812563,16.70851129496496,21.97141749213275,21.665475613183222,19.409149088157886,18.823283756326948,3.5163609236857147,3.3112984746747607,3.2669375934367078,3.7347208379490926
301,COSJ100122+015013,S02,BBUUXX,150.34177873425588,1.8371695271484174,-99.0,1.5961,10.21107,0.3160897079647329,,22.94986361837622,19.71936978576902,19.250087420093724,,23.69623411363014,22.050190665233963,22.623847424255644,,3.1226892503300534,2.622365569839015,2.8852587836551056
302,COSJ100116+020041,S02,BBUUXX,150.32014315966998,2.0114042418760705,0.3083021342754364,0.3105,11.0,,,,,,,,,,,,,
303,COSJ100111+022233,S02,BBUUXX,150.29655103697732,2.3759868115179903,-99.0,0.6986,9.95001,0.41996604645838326,,,18.594312173955647,,,,inf,,,,nan,
304,COSJ100046+022321,S02,BBUUXX,150.1928754585608,2.3893168028067855,-99.0,1.6782,9.46321,,,,,,,,,,,,,
305,COSJ100035+015102,S02,BBUUXX,150.1480067765267,1.8508260133433934,0.926699995994568,0.9202,9.87245,0.5786029114613084,21.607855281612757,21.34003164790717,19.31714508917842,19.33437257551582,24.761107785175145,24.593525309790188,23.335864466827175,23.691655896023317,4.151419995635058,5.033577125644311,7.289946715476477,4.94885092203372
306,COSJ100010+023634,S02,BBUUXX,150.04296899183566,2.609661557398895,1.116000056266785,1.1015,9.36939,0.4363118756096594,22.452685834117386,,20.50835823065911,,24.276340488506598,,24.758908425765956,,2.5317120468839276,,2.1624954236953497,
307,COSJ095956+020100,S02,BBUUXX,149.98446302244102,2.0168050942247966,-99.0,1.6469,10.84999,0.4123860526095398,22.63708449440351,21.79083463798635,19.16982847820213,18.497056876333602,24.260180265402212,23.977780927360037,23.282286566352806,23.589996808677345,2.4470502565988053,3.0123962972738854,3.669578167414969,3.1841873143199604
308,COSJ095951+022522,S02,BBUUXX,149.96375001348162,2.4228157360136424,0.9049999713897704,0.906,11.04923,0.21952105769165162,20.300396441599553,19.711779587224495,17.205425902427976,17.409856244987143,23.11255037064264,23.425580462648654,22.973441074644548,23.54490164848767,1.754631781682482,1.5872519050654676,2.1133122774326036,1.9899755676758928
309,COSJ095947+015615,S02,BBUUXX,149.948352007453,1.9375556511867686,-99.0,1.0087,10.82076,0.38886900070221647,21.611054100747577,20.81550250899144,18.2191859645378,18.091809115336815,23.411209347103853,22.528070562986645,20.00739858367088,20.372797034415864,2.570539621675447,2.8099085507246895,3.4803057160442443,3.9101179488090687
310,COSJ095938+021318,S02,BBUUXX,149.91236574303204,2.2217861374169114,-99.0,0.9984,9.99086,0.3496514664200211,22.005831037422467,21.57514217278785,19.281929373368904,19.283429852545062,24.732321090354553,24.169662920443262,24.396730326645258,24.91737191972813,1.6066001506647383,1.9687912525794529,2.139048658307087,2.868035781897625
311,COSJ095937+020742,S02,BBUUXX,149.9072074648104,2.1284608496852973,-99.0,1.8564,9.94893,0.4720349978518549,22.673823438690924,22.422911529205265,20.469289550877658,19.93453969866833,25.04287999063242,25.106696448517667,24.01607697251934,24.299070166990603,3.111120807429855,2.983842706780033,5.3017648000319015,3.8640275771446992
312,COSJ095936+021947,S02,BBUUXX,149.90388117425,2.3297878069723565,-99.0,2.1946,10.00646,0.712889731644195,23.73135037280017,22.704307554915417,20.476364798537258,20.081696496733095,26.280596238103556,25.53343377423184,24.038930278710794,24.258451308039792,2.468052692803055,3.2151952849237393,3.1205632771605436,3.9952859111196384
313,COSJ095914+015947,S02,BBUUXX,149.8098379916325,1.996562591980063,0.4589000046253204,0.4776,10.14587,0.5899011156303932,20.39820195947242,19.859610797077845,17.72679150724162,18.144390174707652,25.135972130183944,24.072416023657624,22.336703542612955,22.863787942076947,3.0644231658311387,2.620487491109279,2.3375521015707945,3.25893982262535
314,COSJ100101+020230,S02,BBUUUX,150.25513489339482,2.041694120075668,1.0520000457763672,1.1537,9.85014,0.43542375705192604,21.708830926205508,21.536416862688434,19.354744637179955,19.446312844197436,24.496644857794998,24.306613339561874,24.366336920130486,24.059535619163846,1.6617832926362712,1.6095714789554794,1.8722256675580515,2.076854281124377
315,COSJ100031+015335,S02,BBUUUX,150.12992529749803,1.8933084260923403,0.911400020122528,0.91,9.98279,0.5465970284061091,21.491096485162082,21.63093776641933,19.473261499724234,19.794707130479715,24.515886882471783,23.720472376886875,22.810372119987576,23.23734935295097,3.4881052888119433,4.175779361970031,4.776323922500458,4.580648336092573
316,COSJ095959+023441,S02,BBUUUX,149.99720836971684,2.5780560695142145,nan,3.7655,11.15698,0.351156420436434,25.043438325465537,24.374159483578723,19.49466367122721,18.95372229839948,inf,inf,23.20994916210268,22.062243639799842,nan,nan,5.171741684283794,4.52727617730976
317,COSJ095956+022902,S02,BBUUUX,149.98439523745645,2.483999678676972,0.7796000242233276,0.7928,8.70262,0.145756305028734,22.473685708860344,22.834328441728736,21.06718930720404,21.33781896093484,23.594979026500983,23.567474848684704,23.398285150942986,23.766606121842507,1.5049721784433483,1.620630349406579,1.750621286604675,1.6943056705012116
318,COSJ095945+022340,S02,BBUUUX,149.9395141766608,2.3944771682576116,0.9384347796440125,0.91,11.3,0.7926469801365628,19.29683165265761,18.603748406902888,16.144366574074677,16.362462219234356,23.923072982005507,23.36735544961242,22.313783561136994,22.569129960128425,2.2238660913901045,2.286685522713662,2.4054097939055334,2.346292106053329
319,COSJ095931+020601,S02,BBUUUX,149.88279082117734,2.1002789504144634,0.699400007724762,0.7763,9.56889,0.3234313308662476,21.847312378650617,21.770395314544416,19.69075655921347,19.901476247728308,24.066579077206164,23.785745258558542,22.866578715930004,24.260203114982275,2.7390483089518503,2.685931740691083,2.5783017929066108,1.8551105309223128
320,COSJ100022+014924,S02,BBUUUU,150.09224901178862,1.8233855906723804,-99.0,1.6249,9.85952,0.38302534641951647,23.527850527985184,23.258345924973362,20.75961476020496,20.994467787840332,23.332333203687412,23.256805200083853,22.43861592982951,22.124105503105277,3.6573506371869295,3.8475426629128444,4.382607043148672,4.557659878567813
321,COSJ100008+022122,S02,BBUUUU,150.0356165846266,2.3563880524683625,0.746399998664856,0.7395,10.95,0.714352862358887,19.251479511450345,18.789574462712558,16.524075997331302,17.13748530011953,24.785297759999136,24.880121058152874,23.792974253279645,24.385231859798417,2.407643627127729,2.278624223826166,1.9381123752775034,2.155093884869215
322,COSJ095910+020937,S02,BBUUUU,149.794944939924,2.1604744972965255,0.6626999974250793,0.65,9.44788,0.25891697594406127,21.251542324710133,21.01835164957597,19.144867195196127,19.69709202230112,22.625164548022617,22.582671199974598,21.82573793218634,22.609409709834093,2.015979328728041,1.7762051337938523,2.119072508974283,1.9835024297229924
323,COSJ100134+022028,S02,AXXXXX,150.39392423867957,2.34130148510112,-99.0,0.1045,8.80025,1.6544162271697336,19.87192402132767,19.730722265785246,18.629580342644118,19.374399504165453,45.289006449493115,25.476442348902786,inf,inf,9.492307411991463,11.055013961609752,nan,nan
324,COSJ100103+015816,S02,AXXXXX,150.26384566688807,1.9713498678326493,0.9311000108718872,0.9865,11.14313,0.7178252197928243,20.113451822753586,19.560600936130427,17.078451552383203,17.203573620600068,22.150808936954366,23.34135737129435,19.870020970666403,20.209388394053413,4.561937406145949,4.4041246939351,4.031174204054214,5.229640695910234
325,COSJ100044+020652,S02,AXXXXX,150.1841083876645,2.1146905713705313,nan,1.9378,9.95,0.4889927841980761,,21.05076778142132,19.477724163190086,17.31091869776409,,21.150757429939215,22.03040123507286,22.503723320787877,,1.4695950467971486,1.05335641661062,1.652346948091634
326,COSJ100030+015427,S02,AXXXXX,150.12754898943902,1.9077037238723085,nan,-99.0,-99.0,1.0860880152399082,20.215643939217127,19.65924668978858,17.22820702702566,17.008706861131046,25.414284897792015,24.477372853472353,22.281654346802068,22.113306588988536,1.0768686973699129,3.04907934744236,1.8737790446583955,2.6094331797468637
327,COSJ100149+022734,S02,AUXXXX,150.45550956632545,2.4595880008690045,-99.0,-99.0,-99.0,,,,,,,,,,,,,
328,COSJ100113+020321,S02,AUXXXX,150.3045638831656,2.0558375413091627,0.2946999967098236,0.3983,8.70219,0.963440444124802,21.917094829236063,21.72836151073703,20.09971744756667,20.767774379025425,22.871697146941553,23.051002446305922,22.095925286252143,22.19070168471467,6.0468148416139105,5.840043920962882,5.3738382964260465,5.167500894137688
329,COSJ100051+023219,S02,AUXXXX,150.2135421092912,2.538648820736936,nan,0.4275,9.94595,,,,,,,,,,,,,
330,COSJ100023+020958,S02,AUXXXX,150.09681078352094,2.166291043998298,-99.0,1.0605,9.70474,0.32477640321134865,22.51399005282489,24.9118577265403,19.61517472335944,22.522014053007123,25.027209970918555,inf,24.04290423728478,21.87766640492646,1.5255323778142624,nan,2.6434881710038725,3.8340151184903264
331,COSJ095926+022727,S02,AUXXXX,149.85924781327245,2.4577675555549816,0.4196999967098236,-99.0,-99.0,,,,,,,,,,,,,
332,COSJ100141+022738,S02,AUUXXX,150.42352418976427,2.4606093905745783,-99.0,3.3457,11.15,,,,,,,,,,,,,
333,COSJ100015+023341,S02,AUUXXX,150.06642438165287,2.5615558216342382,-99.0,0.7037,10.3381,1.5300916238206153,20.448835670840772,20.023464186156673,17.437389682969204,17.641253567790216,25.908268771207705,25.567438816125147,24.07207947385878,42.291554623492246,2.925091467824197,2.1199461747545554,2.1546441264238156,1.6422684408582973
334,COSJ095926+022040,S02,AUUXXX,149.86205656165228,2.3445382206199756,-99.0,1.5644,10.85763,0.38140091982117114,22.289793060835677,21.54444714919232,18.81805313897589,18.381138390170563,23.456843352312625,23.279787462283657,22.243007820183514,21.97427126445263,1.5998422822140959,1.6008248250036212,1.6405167965335632,1.6979024182812634
335,COSJ095917+020626,S02,AUUXXX,149.82457312938828,2.1074232440259517,-99.0,1.661,9.79954,0.4121996233088835,22.304549567849715,22.10474216538239,20.245313750047643,20.100351981531958,25.42814381683521,25.109128585557833,24.727220688406568,23.75677134771294,1.8179895869949358,2.5838996592536683,2.5254417931243,2.273475340481554
336,COSJ100138+022225,S02,AUUUXX,150.4103036275622,2.3738361199495865,-99.0,1.9303,9.77955,0.41434031040953156,22.856752575038193,22.48771549921209,20.70040611753831,20.62528356780849,23.73861401791912,23.353285784982305,23.589776258794547,23.31791113776699,5.377034256963808,4.885647485423681,6.911384627126153,7.045116679306896
337,COSJ100118+014923,S02,AUUUXX,150.32883474320803,1.8232993804267783,1.1705000400543213,1.1998,9.78773,0.39645823436615046,21.58725169012441,21.378083404766663,19.54832314280003,19.664171833935804,23.023237744111782,22.93676117968839,22.285916787353813,22.256152318464608,3.5832102945398865,3.2636418745772713,3.868349626470747,3.9495489877833694
338,COSJ100116+022409,S02,AUUUXX,150.31939112235474,2.4025537763704743,-99.0,2.3876,10.23422,0.23469042309192303,23.404929383460473,23.57527529460511,20.716386900226503,20.377755336921567,25.296051103519332,23.691234478334813,22.956895438498584,23.15283620878022,1.3543058900925526,1.707156599865246,1.8183822944002477,1.7021268658766533
339,COSJ100101+023258,S02,AUUUXX,150.25493189199366,2.549519591661831,-99.0,1.5313,9.44249,0.49876140082554016,,,,20.3090711623125,,,,24.16416321888211,,,,2.556738330197991
340,COSJ100039+020800,S02,AUUUXX,150.16559194560762,2.1334932554106105,-99.0,0.9951,10.20063,0.8064594785973157,21.199275824218766,20.408419183751896,17.62307521809322,16.98870403184317,23.4889052449618,23.053215113605063,20.979165421512654,20.24565602207259,5.523852258292078,5.331219481051285,5.081500603427777,4.511541418655801
341,COSJ100025+021538,S02,AUUUXX,150.10434871494607,2.260571608116354,-99.0,0.6409,10.05001,0.40327941179718185,20.20803141875645,19.84175411944484,17.685882929544547,18.541381409048064,19.88540526843872,20.136500420046232,17.388498023966775,18.567151991868002,4.746703199479727,4.485045808987558,3.92117011535401,3.720954654395285
342,COSJ095959+022254,S02,AUUUXX,149.99668684788284,2.381835638396381,-99.0,-99.0,-99.0,,,,,,,,,,,,,
343,COSJ095956+022028,S02,AUUUXX,149.98728125283984,2.3412487908248276,0.9031000137329102,0.9731,10.17532,0.449332940311559,21.58256282239886,21.223390386698632,18.499239922663126,18.492718833702355,22.81206417557632,22.6560914794303,20.35763601964073,20.91739835614444,3.075065989042862,3.1812204993116313,3.146990084613025,3.156553056529146
344,COSJ095929+020320,S02,AUUUXX,149.8736807681418,2.0557893913009884,-99.0,0.644,9.61066,0.8493607783029052,,,20.324912731791123,,,,24.331979373510933,,,,5.9520927853546235,
345,COSJ095912+020033,S02,AUUUXX,149.8020959769946,2.0091754590217366,-99.0,1.3785,9.52166,0.5022284109214766,22.70718829419505,22.271079850796852,20.443983433341582,20.35582639206365,24.040591335070356,23.90221720590328,23.45233460743206,23.16041909125762,3.634571134440407,2.7119422928895935,3.6019318144965853,3.6597709147647257
346,COSJ100031+022639,S01,SUXXXX,150.12988951041353,2.444361354426119,1.5372999906539917,1.5263,11.06283,,,,,,,,,,,,,
